order_id,tanggal_transaksi,region,sektor_industri,kategori_produk,kuantitas,harga_satuan_idr,total_nilai_deal_idr,status_transaksi,revenue_idr
trx-22040,5/7/2021,sulawesi,perkebunan,forklift,5,557673653,2788368265,won (berhasil),2788368265
trx-21373,12/22/2022,jawa,logistik & gudang,forklift,1,581756986,581756986,won (berhasil),581756986
trx-22307,7/18/2022,sulawesi,konstruksi,genset (generator set),2,333838446,667676892,won (berhasil),667676892
trx-21037,9/26/2021,papua,konstruksi,forklift,1,367188291,367188291,won (berhasil),367188291
trx-22644,3/30/2021,sumatera,perkebunan,forklift,2,587739987,1175479974,won (berhasil),1175479974
trx-21149,2/12/2023,sulawesi,perkebunan,tractor agrikultur,4,1133941863,4535767452,won (berhasil),4535767452
trx-20612,6/17/2023,sulawesi,manufaktur,genset (generator set),1,325554149,325554149,lost (gagal),0
trx-21786,9/20/2022,kalimantan,pertambangan,excavator,1,1964815380,1964815380,lost (gagal),0
trx-22905,10/7/2022,jawa,manufaktur,genset (generator set),5,297856348,1489281740,won (berhasil),1489281740
trx-22030,8/3/2021,sumatera,konstruksi,forklift,4,248902066,995608264,lost (gagal),0
trx-21760,6/7/2022,papua,pertambangan,genset (generator set),3,268315916,804947748,in progress,0
trx-20594,12/26/2021,sumatera,manufaktur,tractor agrikultur,4,1285513009,5142052036,lost (gagal),0
trx-20990,2/2/2022,sumatera,konstruksi,tractor agrikultur,1,1455387413,1455387413,in progress,0
trx-22523,3/31/2023,sulawesi,pertambangan,genset (generator set),2,139595550,279191100,lost (gagal),0
trx-20291,6/6/2021,papua,manufaktur,forklift,5,206120193,1030600965,won (berhasil),1030600965
trx-21872,5/18/2023,sumatera,logistik & gudang,tractor agrikultur,2,962282769,1924565538,lost (gagal),0
trx-21803,1/25/2023,jawa,perkebunan,excavator,1,2159165988,2159165988,in progress,0
trx-20080,6/14/2022,sumatera,manufaktur,excavator,2,2113800194,4227600388,lost (gagal),0
trx-22684,12/30/2023,sulawesi,manufaktur,tractor agrikultur,1,1226162449,1226162449,won (berhasil),1226162449
trx-21979,12/29/2022,jawa,perkebunan,genset (generator set),5,287992185,1439960925,won (berhasil),1439960925
trx-20942,10/15/2021,sulawesi,perkebunan,forklift,5,334966056,1674830280,in progress,0
trx-21356,8/22/2022,kalimantan,konstruksi,forklift,4,579838751,2319355004,won (berhasil),2319355004
trx-20408,9/8/2021,papua,pertambangan,genset (generator set),1,161879239,161879239,won (berhasil),161879239
trx-21801,5/24/2023,kalimantan,pertambangan,tractor agrikultur,4,1253707352,5014829408,lost (gagal),0
trx-20940,12/28/2022,sumatera,pertambangan,genset (generator set),1,256482786,256482786,won (berhasil),256482786
trx-22314,12/9/2023,sulawesi,logistik & gudang,tractor agrikultur,4,1076675323,4306701292,won (berhasil),4306701292
trx-22159,5/3/2023,jawa,logistik & gudang,excavator,1,2499681820,2499681820,won (berhasil),2499681820
trx-20368,3/21/2021,papua,logistik & gudang,excavator,1,2083158279,2083158279,won (berhasil),2083158279
trx-21725,10/23/2022,papua,logistik & gudang,excavator,2,2481758369,4963516738,in progress,0
trx-20857,10/29/2021,sumatera,perkebunan,forklift,1,439526551,439526551,lost (gagal),0
trx-21491,5/31/2023,sumatera,pertambangan,genset (generator set),2,190227763,380455526,in progress,0
trx-20141,4/13/2021,jawa,pertambangan,forklift,1,357545605,357545605,won (berhasil),357545605
trx-22115,11/19/2022,kalimantan,manufaktur,genset (generator set),4,265299869,1061199476,won (berhasil),1061199476
trx-22880,7/17/2023,sulawesi,manufaktur,tractor agrikultur,5,834629335,4173146675,in progress,0
trx-20819,11/29/2021,papua,perkebunan,excavator,2,1807278475,3614556950,won (berhasil),3614556950
trx-21110,7/12/2021,jawa,manufaktur,excavator,2,1836367997,3672735994,in progress,0
trx-20555,3/21/2022,papua,konstruksi,tractor agrikultur,5,845814607,4229073035,lost (gagal),0
trx-20859,2/5/2021,kalimantan,perkebunan,genset (generator set),2,230916232,461832464,lost (gagal),0
trx-22396,8/1/2023,sumatera,pertambangan,excavator,2,1884991866,3769983732,lost (gagal),0
trx-22071,11/12/2021,kalimantan,manufaktur,forklift,3,519244920,1557734760,won (berhasil),1557734760
trx-20599,7/15/2022,kalimantan,pertambangan,excavator,2,2421533286,4843066572,won (berhasil),4843066572
trx-21712,12/23/2021,sulawesi,manufaktur,excavator,1,1721655217,1721655217,lost (gagal),0
trx-20177,2/4/2021,sulawesi,pertambangan,genset (generator set),1,299013331,299013331,in progress,0
trx-21483,12/12/2023,sumatera,perkebunan,tractor agrikultur,3,1247448001,3742344003,won (berhasil),3742344003
trx-21694,11/4/2021,papua,pertambangan,tractor agrikultur,5,1345004063,6725020315,won (berhasil),6725020315
trx-21703,10/2/2021,papua,pertambangan,forklift,3,366976158,1100928474,won (berhasil),1100928474
trx-22127,7/11/2021,kalimantan,perkebunan,genset (generator set),3,160370795,481112385,lost (gagal),0
trx-22783,1/3/2021,papua,pertambangan,tractor agrikultur,3,1216153942,3648461826,won (berhasil),3648461826
trx-20183,1/27/2022,papua,manufaktur,forklift,3,503281224,1509843672,won (berhasil),1509843672
trx-21343,3/11/2022,kalimantan,manufaktur,excavator,2,2708666726,5417333452,won (berhasil),5417333452
trx-21323,3/23/2022,kalimantan,konstruksi,excavator,1,2064466099,2064466099,won (berhasil),2064466099
trx-20867,11/26/2022,kalimantan,konstruksi,genset (generator set),1,476898999,476898999,won (berhasil),476898999
trx-22580,9/22/2023,sumatera,konstruksi,genset (generator set),4,359500712,1438002848,won (berhasil),1438002848
trx-22573,2/19/2022,sumatera,perkebunan,tractor agrikultur,5,841887898,4209439490,in progress,0
trx-20670,11/30/2022,unknown,pertambangan,tractor agrikultur,1,913986624,913986624,won (berhasil),913986624
trx-21727,3/26/2023,jawa,lainnya,tractor agrikultur,5,1431359924,7156799620,won (berhasil),7156799620
trx-21089,12/19/2022,kalimantan,pertambangan,genset (generator set),4,353691591,1414766364,won (berhasil),1414766364
trx-22722,5/23/2023,kalimantan,pertambangan,tractor agrikultur,5,1162140410,5810702050,lost (gagal),0
trx-21873,6/2/2023,papua,manufaktur,genset (generator set),3,280191086,840573258,won (berhasil),840573258
trx-21260,8/19/2022,jawa,manufaktur,excavator,1,2212580321,2212580321,lost (gagal),0
trx-20162,9/15/2023,sulawesi,logistik & gudang,tractor agrikultur,5,820179469,4100897345,won (berhasil),4100897345
trx-22448,8/15/2021,sumatera,perkebunan,excavator,1,1730930002,1730930002,won (berhasil),1730930002
trx-22946,10/9/2021,jawa,konstruksi,excavator,1,2484434513,2484434513,won (berhasil),2484434513
trx-21253,7/31/2021,jawa,pertambangan,forklift,1,535228370,535228370,lost (gagal),0
trx-22531,7/2/2023,sulawesi,perkebunan,tractor agrikultur,1,1303033060,1303033060,won (berhasil),1303033060
trx-22863,9/27/2023,sulawesi,pertambangan,genset (generator set),4,430859349,1723437396,won (berhasil),1723437396
trx-21878,12/18/2023,jawa,manufaktur,excavator,1,2737552185,2737552185,won (berhasil),2737552185
trx-20030,7/21/2023,jawa,konstruksi,excavator,2,2326855372,4653710744,won (berhasil),4653710744
trx-20433,5/15/2022,kalimantan,manufaktur,forklift,5,414135456,2070677280,won (berhasil),2070677280
trx-20817,6/18/2022,sulawesi,logistik & gudang,excavator,1,1581118581,1581118581,won (berhasil),1581118581
trx-20173,3/31/2023,kalimantan,pertambangan,forklift,4,456780461,1827121844,lost (gagal),0
trx-21921,1/22/2022,papua,pertambangan,forklift,4,415946556,1663786224,won (berhasil),1663786224
trx-20296,5/9/2023,sulawesi,perkebunan,genset (generator set),3,241191929,723575787,lost (gagal),0
trx-20325,2/3/2023,sumatera,logistik & gudang,excavator,2,1688525416,3377050832,won (berhasil),3377050832
trx-21213,11/8/2023,sumatera,pertambangan,forklift,4,536317627,2145270508,won (berhasil),2145270508
trx-22948,10/18/2022,sulawesi,perkebunan,excavator,1,1935601675,1935601675,won (berhasil),1935601675
trx-20945,1/15/2021,sulawesi,perkebunan,tractor agrikultur,1,1278951638,1278951638,lost (gagal),0
trx-20744,8/18/2023,sulawesi,pertambangan,genset (generator set),1,104994919,104994919,won (berhasil),104994919
trx-21222,4/3/2023,sumatera,perkebunan,excavator,1,2528358096,2528358096,in progress,0
trx-20794,1/30/2023,jawa,konstruksi,genset (generator set),4,148553640,594214560,lost (gagal),0
trx-21426,4/6/2023,papua,konstruksi,forklift,3,312184084,936552252,lost (gagal),0
trx-22751,8/18/2023,jawa,konstruksi,tractor agrikultur,5,1284914369,6424571845,won (berhasil),6424571845
trx-21362,6/26/2023,sulawesi,manufaktur,genset (generator set),5,264081311,1320406555,won (berhasil),1320406555
trx-21587,9/20/2023,jawa,perkebunan,excavator,1,2784642214,2784642214,won (berhasil),2784642214
trx-21097,12/15/2022,sulawesi,manufaktur,tractor agrikultur,2,950023471,1900046942,won (berhasil),1900046942
trx-22268,7/3/2023,jawa,manufaktur,forklift,4,587522366,2350089464,won (berhasil),2350089464
trx-22092,9/24/2022,papua,perkebunan,tractor agrikultur,2,894251853,1788503706,won (berhasil),1788503706
trx-20073,1/8/2022,unknown,perkebunan,forklift,2,391813881,783627762,won (berhasil),783627762
trx-22947,12/31/2021,jawa,konstruksi,tractor agrikultur,4,971104676,3884418704,won (berhasil),3884418704
trx-22328,8/19/2022,papua,konstruksi,excavator,2,2398400184,4796800368,won (berhasil),4796800368
trx-21361,8/8/2023,papua,manufaktur,tractor agrikultur,1,1410035206,1410035206,won (berhasil),1410035206
trx-21780,5/4/2022,jawa,konstruksi,tractor agrikultur,3,828098433,2484295299,won (berhasil),2484295299
trx-21161,12/18/2022,jawa,pertambangan,tractor agrikultur,1,942187685,942187685,lost (gagal),0
trx-21450,11/22/2021,sumatera,perkebunan,forklift,4,208620870,834483480,lost (gagal),0
trx-21937,12/5/2021,jawa,logistik & gudang,excavator,2,2860513994,5721027988,lost (gagal),0
trx-22882,9/11/2021,sumatera,pertambangan,excavator,1,2580084597,2580084597,won (berhasil),2580084597
trx-21745,10/25/2021,sumatera,perkebunan,tractor agrikultur,5,1201123153,6005615765,won (berhasil),6005615765
trx-20602,1/1/2023,jawa,manufaktur,forklift,1,533358566,533358566,lost (gagal),0
trx-20471,10/31/2022,sulawesi,konstruksi,excavator,1,1512503351,1512503351,won (berhasil),1512503351
trx-22443,4/1/2023,sulawesi,perkebunan,forklift,1,435911563,435911563,won (berhasil),435911563
trx-20962,5/3/2023,kalimantan,konstruksi,forklift,1,449837507,449837507,lost (gagal),0
trx-22517,7/1/2022,kalimantan,pertambangan,tractor agrikultur,1,1043094261,1043094261,won (berhasil),1043094261
trx-20567,7/25/2023,jawa,perkebunan,forklift,4,499389631,1997558524,in progress,0
trx-22271,2/24/2021,papua,logistik & gudang,forklift,1,508407223,508407223,in progress,0
trx-22387,4/13/2021,papua,perkebunan,forklift,3,296529845,889589535,lost (gagal),0
trx-21833,8/16/2023,kalimantan,manufaktur,genset (generator set),2,336717830,673435660,lost (gagal),0
trx-21586,9/6/2021,kalimantan,perkebunan,forklift,5,509474139,2547370695,won (berhasil),2547370695
trx-21601,2/9/2023,sulawesi,konstruksi,tractor agrikultur,3,1316904342,3950713026,won (berhasil),3950713026
trx-20324,2/7/2021,sulawesi,pertambangan,tractor agrikultur,1,1315497303,1315497303,won (berhasil),1315497303
trx-21064,7/17/2023,sumatera,perkebunan,tractor agrikultur,4,1177996254,4711985016,won (berhasil),4711985016
trx-22940,3/23/2021,jawa,manufaktur,tractor agrikultur,2,1239700197,2479400394,won (berhasil),2479400394
trx-20680,10/3/2021,sulawesi,konstruksi,forklift,4,458626675,1834506700,lost (gagal),0
trx-20485,4/2/2021,papua,konstruksi,forklift,2,567391488,1134782976,won (berhasil),1134782976
trx-22254,5/11/2023,sulawesi,konstruksi,forklift,3,222620597,667861791,won (berhasil),667861791
trx-22131,10/17/2021,jawa,konstruksi,forklift,5,229831683,1149158415,in progress,0
trx-20678,6/18/2023,jawa,pertambangan,excavator,1,1665447526,1665447526,won (berhasil),1665447526
trx-21616,4/6/2022,jawa,pertambangan,tractor agrikultur,3,1379130950,4137392850,won (berhasil),4137392850
trx-21711,10/9/2022,kalimantan,pertambangan,excavator,1,2751354059,2751354059,won (berhasil),2751354059
trx-20239,1/11/2021,jawa,manufaktur,genset (generator set),4,285785642,1143142568,lost (gagal),0
trx-22689,10/14/2022,jawa,perkebunan,excavator,2,2606080093,5212160186,won (berhasil),5212160186
trx-22186,2/24/2021,papua,pertambangan,forklift,4,451672358,1806689432,lost (gagal),0
trx-22775,8/4/2021,sulawesi,konstruksi,tractor agrikultur,3,1353994580,4061983740,won (berhasil),4061983740
trx-22476,1/12/2021,jawa,perkebunan,excavator,2,2347227470,4694454940,won (berhasil),4694454940
trx-21860,10/21/2022,sulawesi,manufaktur,forklift,2,527244522,1054489044,lost (gagal),0
trx-20900,3/17/2022,jawa,logistik & gudang,excavator,1,2780997725,2780997725,won (berhasil),2780997725
trx-21174,4/6/2021,papua,konstruksi,forklift,4,592582503,2370330012,in progress,0
trx-20881,8/25/2023,papua,pertambangan,forklift,3,305544655,916633965,lost (gagal),0
trx-21061,7/19/2022,jawa,perkebunan,excavator,2,2572909989,5145819978,lost (gagal),0
trx-22813,3/12/2022,sulawesi,pertambangan,excavator,1,1952591591,1952591591,won (berhasil),1952591591
trx-20411,1/12/2021,sumatera,perkebunan,forklift,4,202653569,810614276,won (berhasil),810614276
trx-21133,1/4/2021,kalimantan,perkebunan,excavator,2,2617765181,5235530362,in progress,0
trx-20605,4/23/2021,sumatera,konstruksi,genset (generator set),4,109079276,436317104,lost (gagal),0
trx-21689,5/5/2022,sumatera,logistik & gudang,tractor agrikultur,4,1013350429,4053401716,won (berhasil),4053401716
trx-22425,10/4/2021,sumatera,konstruksi,tractor agrikultur,3,828507485,2485522455,won (berhasil),2485522455
trx-22472,12/27/2021,sulawesi,perkebunan,genset (generator set),3,343772223,1031316669,lost (gagal),0
trx-22225,7/15/2021,papua,pertambangan,genset (generator set),4,323795302,1295181208,won (berhasil),1295181208
trx-20610,12/24/2023,sulawesi,konstruksi,excavator,2,2006149642,4012299284,lost (gagal),0
trx-20621,2/22/2023,jawa,pertambangan,excavator,2,1525984648,3051969296,won (berhasil),3051969296
trx-22656,2/26/2021,kalimantan,pertambangan,forklift,1,557861495,557861495,won (berhasil),557861495
trx-20535,4/6/2021,sulawesi,logistik & gudang,genset (generator set),2,249475563,498951126,won (berhasil),498951126
trx-22990,7/4/2023,kalimantan,pertambangan,forklift,3,206232214,618696642,lost (gagal),0
trx-21650,6/23/2021,jawa,manufaktur,forklift,4,376340606,1505362424,won (berhasil),1505362424
trx-20414,6/18/2021,kalimantan,pertambangan,excavator,1,2949886719,2949886719,won (berhasil),2949886719
trx-20772,4/15/2021,sumatera,perkebunan,genset (generator set),5,373110253,1865551265,won (berhasil),1865551265
trx-20564,10/24/2023,jawa,manufaktur,genset (generator set),1,113503149,113503149,lost (gagal),0
trx-20532,5/11/2021,papua,pertambangan,forklift,1,396476147,396476147,won (berhasil),396476147
trx-22512,8/25/2021,sulawesi,perkebunan,forklift,3,553991686,1661975058,won (berhasil),1661975058
trx-20108,1/22/2023,sulawesi,konstruksi,forklift,5,494519816,2472599080,won (berhasil),2472599080
trx-22711,1/24/2021,jawa,perkebunan,forklift,5,201538909,1007694545,won (berhasil),1007694545
trx-22509,9/6/2023,kalimantan,konstruksi,tractor agrikultur,1,1449820318,1449820318,won (berhasil),1449820318
trx-20479,7/29/2021,sulawesi,logistik & gudang,tractor agrikultur,5,806207673,4031038365,lost (gagal),0
trx-21784,6/22/2022,papua,pertambangan,genset (generator set),3,348681059,1046043177,lost (gagal),0
trx-20318,2/6/2021,sulawesi,manufaktur,genset (generator set),1,405530642,405530642,won (berhasil),405530642
trx-21094,3/15/2022,sulawesi,manufaktur,tractor agrikultur,2,893128058,1786256116,won (berhasil),1786256116
trx-22721,5/1/2021,sumatera,pertambangan,excavator,2,2629212941,5258425882,lost (gagal),0
trx-22609,2/11/2023,sulawesi,pertambangan,excavator,1,2030777543,2030777543,won (berhasil),2030777543
trx-21244,3/30/2022,sumatera,perkebunan,excavator,1,2374313324,2374313324,won (berhasil),2374313324
trx-21829,10/19/2022,sumatera,pertambangan,forklift,4,296073034,1184292136,won (berhasil),1184292136
trx-20402,4/21/2023,papua,manufaktur,genset (generator set),5,429688476,2148442380,won (berhasil),2148442380
trx-21474,9/26/2021,papua,perkebunan,tractor agrikultur,3,1347622055,4042866165,lost (gagal),0
trx-20805,9/21/2022,sulawesi,konstruksi,forklift,1,472789153,472789153,lost (gagal),0
trx-21960,11/10/2021,sulawesi,perkebunan,forklift,2,408321223,816642446,lost (gagal),0
trx-22410,12/10/2021,sulawesi,perkebunan,genset (generator set),5,145891677,729458385,lost (gagal),0
trx-22457,5/30/2023,sulawesi,logistik & gudang,excavator,2,1774989694,3549979388,won (berhasil),3549979388
trx-21729,12/13/2023,papua,konstruksi,excavator,2,2932802804,5865605608,won (berhasil),5865605608
trx-20387,4/19/2021,papua,pertambangan,excavator,2,2430958982,4861917964,won (berhasil),4861917964
trx-20874,11/28/2023,sulawesi,logistik & gudang,forklift,5,565741169,2828705845,won (berhasil),2828705845
trx-21211,8/3/2021,jawa,pertambangan,tractor agrikultur,3,835742140,2507226420,lost (gagal),0
trx-22930,2/21/2021,jawa,logistik & gudang,tractor agrikultur,1,1336200157,1336200157,won (berhasil),1336200157
trx-20527,11/8/2022,sulawesi,perkebunan,excavator,1,1651276720,1651276720,won (berhasil),1651276720
trx-21518,5/25/2023,sulawesi,manufaktur,tractor agrikultur,4,1461715872,5846863488,in progress,0
trx-21557,3/6/2022,jawa,konstruksi,genset (generator set),4,307897204,1231588816,won (berhasil),1231588816
trx-22837,2/5/2022,sumatera,manufaktur,tractor agrikultur,1,846481756,846481756,won (berhasil),846481756
trx-21337,8/28/2021,kalimantan,pertambangan,genset (generator set),3,178748438,536245314,won (berhasil),536245314
