Order_ID,Tanggal_Transaksi,Region,Sektor_Industri,Kategori_Produk,Kuantitas,Harga_Satuan_IDR,Total_Nilai_Deal_IDR,Status_Transaksi,Revenue_IDR
TRX-20152,2022-05-16,Papua,Perkebunan,Forklip,3,411698797,1235096391,Won (Berhasil),1235096391
TRX-21740,2021-04-17,Sumatera,Manufaktur,Genset (Generator Set),1,344212957,344212957,Won (Berhasil),344212957
TRX-22285,2023-11-13,Jawa,Manufaktur,Tractor Agrikultur,4,830965931,3323863724,Lost (Gagal),0
TRX-21657,2023-03-21,Sumatera,Pertambangan,Tractor Agrikultur,2,1230872179,2461744358,Won (Berhasil),2461744358
TRX-21410,2021-11-18,Kalimantan,Konstruksi,Forklift,5,216218591,1081092955,Lost (Gagal),0
TRX-20289,2022-09-25,Sulawesi,Perkebunan,Genset (Generator Set),5,148563234,742816170,Lost (Gagal),0
TRX-21817,2023-12-29,Papua,Pertambangan,Forklift,3,283736825,851210475,Won (Berhasil),851210475
TRX-22934,2023-02-16,Papua,Perkebunan,Genset (Generator Set),4,243436532,973746128,Won (Berhasil),973746128
TRX-21268,2023-03-08,Papua,Pertambangan,Tractor Agrikultur,1,940647662,940647662,Won (Berhasil),940647662
TRX-22788,2022-06-08,Sumatera,Perkebunan,Genset (Generator Set),2,402250615,804501230,Lost (Gagal),0
TRX-22104,2021-04-12,Jawa,Logistik & Gudang,Genset (Generator Set),1,185115967,185115967,Won (Berhasil),185115967
TRX-20449,2023-12-02,Papua,Pertambangan,Excavator,1,2089772103,2089772103,Won (Berhasil),2089772103
TRX-21966,2021-07-26,Kalimantan,Konstruksi,Tractor Agrikultur,2,1122380885,2244761770,Lost (Gagal),0
TRX-20930,2023-02-11,Kalimantan,Pertambangan,Excavator,2,2587621059,5175242118,Won (Berhasil),5175242118
TRX-20257,2023-03-12,Sumatera,Konstruksi,Forklift,2,463576546,927153092,In Progress,0
TRX-21216,2022-04-04,Sumatera,Perkebunan,Excavator,2,2509679822,5019359644,Won (Berhasil),5019359644
TRX-21621,2022-02-12,Papua,Konstruksi,Excavator,2,2158281265,4316562530,Won (Berhasil),4316562530
TRX-20682,2022-08-03,Sumatera,Perkebunan,Excavator,2,1535304204,3070608408,Won (Berhasil),3070608408
TRX-22228,2023-03-06,Kalimantan,Pertambangan,Genset (Generator Set),5,222879215,1114396075,Lost (Gagal),0
TRX-22441,2023-01-25,Sulawesi,Perkebunan,Excavator,2,2600815223,5201630446,Lost (Gagal),0
TRX-21714,2023-01-29,Kalimantan,Pertambangan,Excavator,1,1714881823,1714881823,Won (Berhasil),1714881823
TRX-20067,2021-11-09,Papua,Pertambangan,Genset (Generator Set),1,197345131,197345131,Lost (Gagal),0
TRX-21455,2022-09-12,Jawa,Logistik & Gudang,Genset (Generator Set),1,171088611,171088611,Lost (Gagal),0
TRX-22582,2022-11-20,Papua,Pertambangan,Excavator,2,2502372941,5004745882,Lost (Gagal),0
TRX-22447,2023-05-07,Papua,Konstruksi,Excavator,1,2544309551,2544309551,Lost (Gagal),0
TRX-22768,2021-04-05,Sumatera,Perkebunan,Forklift,1,570970215,570970215,Won (Berhasil),570970215
TRX-21640,2021-10-29,Kalimantan,Perkebunan,Genset (Generator Set),4,110786646,443146584,Won (Berhasil),443146584
TRX-21099,2023-12-27,Kalimantan,Pertambangan,Forklift,2,278014625,556029250,Won (Berhasil),556029250
TRX-20736,2023-12-28,Kalimantan,Konstruksi,Genset (Generator Set),3,153478393,460435179,Won (Berhasil),460435179
TRX-20511,2022-09-18,Papua,Konstruksi,Excavator,1,2199360547,2199360547,Won (Berhasil),2199360547
TRX-21871,2021-10-22,Sulawesi,Logistik & Gudang,Excavator,2,2372478739,4744957478,Won (Berhasil),4744957478
TRX-20423,2022-12-22,Kalimantan,Konstruksi,Excavator,1,0,0,Won (Berhasil),2068669702
TRX-21151,2023-02-01,Sumatera,Konstruksi,Tractor Agrikultur,2,1090228755,2180457510,Won (Berhasil),2180457510
TRX-21609,2023-05-31,Sumatera,Perkebunan,Tractor Agrikultur,5,1376645460,6883227300,Lost (Gagal),0
TRX-20124,2023-02-26,Kalimantan,Pertambangan,Excavator,1,2851344633,2851344633,Won (Berhasil),2851344633
TRX-22505,2023-11-03,Papua,Pertambangan,Forklip,1,1654925111,1654925111,Won (Berhasil),1654925111
TRX-21159,2022-08-14,Kalimantan,Manufaktur,Excavator,1,2699370951,2699370951,Won (Berhasil),2699370951
TRX-20506,2023-05-06,Papua,Logistik & Gudang,Genset (Generator Set),4,498109181,1992436724,Won (Berhasil),1992436724
TRX-22040,2021-05-07,Sulawesi,Perkebunan,Forklift,5,557673653,2788368265,Won (Berhasil),2788368265
TRX-21373,2022-12-22,Jawa,Logistik & Gudang,Forklift,1,581756986,581756986,Won (Berhasil),581756986
TRX-22307,2022-07-18,Sulawesi,Konstruksi,Genset (Generator Set),2,333838446,667676892,Won (Berhasil),667676892
TRX-21037,2021-09-26,Papua,Konstruksi,Forklift,1,367188291,367188291,Won (Berhasil),367188291
TRX-22644,2021-03-30,Sumatera,Perkebunan,Forklift,2,587739987,1175479974,Won (Berhasil),1175479974
TRX-21149,2023-02-12,Sulawesi,Perkebunan,Tractor Agrikultur,4,1133941863,4535767452,Won (Berhasil),4535767452
TRX-20052,2021-03-29,Papua,Manufaktur,Excavator,2,2527037549,5054075098,Won (Berhasil),5054075098
TRX-20612,2023-06-17,Sulawesi,Manufaktur,Genset (Generator Set),1,325554149,325554149,Lost (Gagal),0
TRX-21786,2022-09-20,Kalimantan,Pertambangan,Excavator,1,1964815380,1964815380,Lost (Gagal),0
TRX-22905,2022-10-07,Jawa,Manufaktur,Genset (Generator Set),5,297856348,1489281740,Won (Berhasil),1489281740
TRX-22030,2021-08-03,Sumatera,Konstruksi,Forklift,4,248902066,995608264,Lost (Gagal),0
TRX-21760,2022-06-07,Papua,Pertambangan,Genset (Generator Set),3,268315916,804947748,In Progress,0
TRX-20594,2021-12-26,Sumatera,Manufaktur,Tractor Agrikultur,4,1285513009,5142052036,Lost (Gagal),0
TRX-20990,2022-02-02,Sumatera,Konstruksi,Tractor Agrikultur,1,1455387413,1455387413,In Progress,0
TRX-22523,2023-03-31,Sulawesi,Pertambangan,Genset (Generator Set),2,139595550,279191100,Lost (Gagal),0
TRX-20291,2021-06-06,Papua,Manufaktur,Forklift,5,206120193,1030600965,Won (Berhasil),1030600965
TRX-21872,2023-05-18,Sumatera,Logistik & Gudang,Tractor Agrikultur,2,962282769,1924565538,Lost (Gagal),0
TRX-21803,2023-01-25,Jawa,Perkebunan,Excavator,1,2159165988,2159165988,In Progress,0
TRX-20080,2022-06-14,Sumatera,Manufaktur,Excavator,2,2113800194,4227600388,Lost (Gagal),0
TRX-22684,2023-12-30,Sulawesi,Manufaktur,Tractor Agrikultur,1,1226162449,1226162449,Won (Berhasil),1226162449
TRX-21979,2022-12-29,Jawa,Perkebunan,Genset (Generator Set),5,287992185,1439960925,Won (Berhasil),1439960925
TRX-20942,2021-10-15,Sulawesi,Perkebunan,Forklift,5,334966056,1674830280,In Progress,0
TRX-21356,2022-08-22,Kalimantan,Konstruksi,Forklift,4,579838751,2319355004,Won (Berhasil),2319355004
TRX-20408,2021-09-08,Papua,Pertambangan,Genset (Generator Set),1,161879239,161879239,Won (Berhasil),161879239
TRX-21801,2023-05-24,Kalimantan,Pertambangan,Tractor Agrikultur,4,1253707352,5014829408,Lost (Gagal),0
TRX-20940,2022-12-28,Sumatera,Pertambangan,Genset (Generator Set),1,256482786,256482786,Won (Berhasil),256482786
TRX-22314,2023-12-09,Sulawesi,Logistik & Gudang,Tractor Agrikultur,4,1076675323,4306701292,Won (Berhasil),4306701292
TRX-22159,2023-05-03,Jawa,Logistik & Gudang,Excavator,1,2499681820,2499681820,Won (Berhasil),2499681820
TRX-20368,2021-03-21,Papua,Logistik & Gudang,Excavator,1,2083158279,2083158279,Won (Berhasil),2083158279
TRX-21725,2022-10-23,Papua,Logistik & Gudang,Excavator,2,2481758369,4963516738,In Progress,0
TRX-20857,2021-10-29,Sumatera,Perkebunan,Forklift,1,439526551,439526551,Lost (Gagal),0
TRX-21491,2023-05-31,Sumatera,Pertambangan,Genset (Generator Set),2,190227763,380455526,In Progress,0
TRX-20141,2021-04-13,Jawa,Pertambangan,Forklift,1,357545605,357545605,Won (Berhasil),357545605
TRX-22115,2022-11-19,Kalimantan,Manufaktur,Genset (Generator Set),4,265299869,1061199476,Won (Berhasil),1061199476
TRX-22880,2023-07-17,Sulawesi,Manufaktur,Tractor Agrikultur,5,834629335,4173146675,In Progress,0
TRX-20819,2021-11-29,Papua,Perkebunan,Excavator,2,1807278475,3614556950,Won (Berhasil),3614556950
TRX-21110,2021-07-12,Jawa,Manufaktur,Excavator,2,1836367997,3672735994,In Progress,0
TRX-20555,2022-03-21,Papua,Konstruksi,Tractor Agrikultur,5,845814607,4229073035,Lost (Gagal),0
TRX-20859,2021-02-05,Kalimantan,Perkebunan,Genset (Generator Set),2,230916232,461832464,Lost (Gagal),0
TRX-22396,2023-08-01,Sumatera,Pertambangan,Excavator,2,1884991866,3769983732,Lost (Gagal),0
TRX-22071,2021-11-12,Kalimantan,Manufaktur,Forklift,3,519244920,1557734760,Won (Berhasil),1557734760
TRX-20599,2022-07-15,Kalimantan,Pertambangan,Excavator,2,2421533286,4843066572,Won (Berhasil),4843066572
TRX-21712,2021-12-23,Sulawesi,Manufaktur,Excavator,1,1721655217,1721655217,Lost (Gagal),0
TRX-20177,2021-02-04,Sulawesi,Pertambangan,Genset (Generator Set),1,299013331,299013331,In Progress,0
TRX-21483,2023-12-12,Sumatera,Perkebunan,Tractor Agrikultur,3,1247448001,3742344003,Won (Berhasil),3742344003
TRX-21694,2021-11-04,Papua,Pertambangan,Tractor Agrikultur,5,1345004063,6725020315,Won (Berhasil),6725020315
TRX-21703,2021-10-02,Papua,Pertambangan,Forklift,3,366976158,1100928474,Won (Berhasil),1100928474
TRX-22127,2021-07-11,Kalimantan,Perkebunan,Genset (Generator Set),3,160370795,481112385,Lost (Gagal),0
TRX-22783,2021-01-03,Papua,Pertambangan,Tractor Agrikultur,3,1216153942,3648461826,Won (Berhasil),3648461826
TRX-20183,2022-01-27,Papua,Manufaktur,Forklift,3,503281224,1509843672,Won (Berhasil),1509843672
TRX-21343,2022-03-11,Kalimantan,Manufaktur,Excavator,2,2708666726,5417333452,Won (Berhasil),5417333452
TRX-21323,2022-03-23,Kalimantan,Konstruksi,Excavator,1,2064466099,2064466099,Won (Berhasil),2064466099
TRX-20867,2022-11-26,Kalimantan,Konstruksi,Genset (Generator Set),1,476898999,476898999,Won (Berhasil),476898999
TRX-22580,2023-09-22,Sumatera,Konstruksi,Genset (Generator Set),4,359500712,1438002848,Won (Berhasil),1438002848
TRX-22573,2022-02-19,Sumatera,Perkebunan,Tractor Agrikultur,5,841887898,4209439490,In Progress,0
TRX-20670,2022-11-30,,Pertambangan,Tractor Agrikultur,1,913986624,913986624,Won (Berhasil),913986624
TRX-21727,2023-03-26,Jawa,,Tractor Agrikultur,5,1431359924,7156799620,Won (Berhasil),7156799620
TRX-21089,2022-12-19,Kalimantan,Pertambangan,Genset (Generator Set),4,353691591,1414766364,Won (Berhasil),1414766364
TRX-22722,2023-05-23,Kalimantan,Pertambangan,Tractor Agrikultur,5,1162140410,5810702050,Lost (Gagal),0
TRX-21873,2023-06-02,Papua,Manufaktur,Genset (Generator Set),3,280191086,840573258,Won (Berhasil),840573258
TRX-21260,2022-08-19,Jawa,Manufaktur,Excavator,1,2212580321,2212580321,Lost (Gagal),0
TRX-20162,2023-09-15,Sulawesi,Logistik & Gudang,Tractor Agrikultur,5,820179469,4100897345,Won (Berhasil),4100897345
TRX-22448,2021-08-15,Sumatera,Perkebunan,Excavator,1,1730930002,1730930002,Won (Berhasil),1730930002
TRX-22946,2021-10-09,Jawa,Konstruksi,Excavator,1,2484434513,2484434513,Won (Berhasil),2484434513
TRX-21253,2021-07-31,Jawa,Pertambangan,Forklift,1,535228370,535228370,Lost (Gagal),0
TRX-22531,2023-07-02,Sulawesi,Perkebunan,Tractor Agrikultur,1,1303033060,1303033060,Won (Berhasil),1303033060
TRX-22863,2023-09-27,Sulawesi,Pertambangan,Genset (Generator Set),4,430859349,1723437396,Won (Berhasil),1723437396
TRX-21878,2023-12-18,Jawa,Manufaktur,Excavator,1,2737552185,2737552185,Won (Berhasil),2737552185
TRX-20030,2023-07-21,Jawa,Konstruksi,Excavator,2,2326855372,4653710744,Won (Berhasil),4653710744
TRX-20457,2022-03-21,Sumatera,Perkebunan,Forklift,-2,572324366,-1144648732,Won (Berhasil),572324366
TRX-20433,2022-05-15,Kalimantan,Manufaktur,Forklift,5,414135456,2070677280,Won (Berhasil),2070677280
TRX-20817,2022-06-18,Sulawesi,Logistik & Gudang,Excavator,1,1581118581,1581118581,Won (Berhasil),1581118581
TRX-20173,2023-03-31,Kalimantan,Pertambangan,Forklift,4,456780461,1827121844,Lost (Gagal),0
TRX-21921,2022-01-22,Papua,Pertambangan,Forklift,4,415946556,1663786224,Won (Berhasil),1663786224
TRX-20296,2023-05-09,Sulawesi,Perkebunan,Genset (Generator Set),3,241191929,723575787,Lost (Gagal),0
TRX-20325,2023-02-03,Sumatera,Logistik & Gudang,Excavator,2,1688525416,3377050832,Won (Berhasil),3377050832
TRX-21213,2023-11-08,Sumatera,Pertambangan,Forklift,4,536317627,2145270508,Won (Berhasil),2145270508
TRX-22948,2022-10-18,Sulawesi,Perkebunan,Excavator,1,1935601675,1935601675,Won (Berhasil),1935601675
TRX-20945,2021-01-15,Sulawesi,Perkebunan,Tractor Agrikultur,1,1278951638,1278951638,Lost (Gagal),0
TRX-20744,2023-08-18,Sulawesi,Pertambangan,Genset (Generator Set),1,104994919,104994919,Won (Berhasil),104994919
TRX-21222,2023-04-03,Sumatera,Perkebunan,Excavator,1,2528358096,2528358096,In Progress,0
TRX-20794,2023-01-30,Jawa,Konstruksi,Genset (Generator Set),4,148553640,594214560,Lost (Gagal),0
TRX-21426,2023-04-06,Papua,Konstruksi,Forklift,3,312184084,936552252,Lost (Gagal),0
TRX-22751,2023-08-18,Jawa,Konstruksi,Tractor Agrikultur,5,1284914369,6424571845,Won (Berhasil),6424571845
TRX-21362,2023-06-26,Sulawesi,Manufaktur,Genset (Generator Set),5,264081311,1320406555,Won (Berhasil),1320406555
TRX-21587,2023-09-20,Jawa,Perkebunan,Excavator,1,2784642214,2784642214,Won (Berhasil),2784642214
TRX-21097,2022-12-15,Sulawesi,Manufaktur,Tractor Agrikultur,2,950023471,1900046942,Won (Berhasil),1900046942
TRX-22268,2023-07-03,Jawa,Manufaktur,Forklift,4,587522366,2350089464,Won (Berhasil),2350089464
TRX-22092,2022-09-24,Papua,Perkebunan,Tractor Agrikultur,2,894251853,1788503706,Won (Berhasil),1788503706
TRX-20073,2022-01-08,,Perkebunan,Forklift,2,391813881,783627762,Won (Berhasil),783627762
TRX-22947,2021-12-31,Jawa,Konstruksi,Tractor Agrikultur,4,971104676,3884418704,Won (Berhasil),3884418704
TRX-22328,2022-08-19,Papua,Konstruksi,Excavator,2,2398400184,4796800368,Won (Berhasil),4796800368
TRX-21361,2023-08-08,Papua,Manufaktur,Tractor Agrikultur,1,1410035206,1410035206,Won (Berhasil),1410035206
TRX-21780,2022-05-04,Jawa,Konstruksi,Tractor Agrikultur,3,828098433,2484295299,Won (Berhasil),2484295299
TRX-21161,2022-12-18,Jawa,Pertambangan,Tractor Agrikultur,1,942187685,942187685,Lost (Gagal),0
TRX-21450,2021-11-22,Sumatera,Perkebunan,Forklift,4,208620870,834483480,Lost (Gagal),0
TRX-21937,2021-12-05,Jawa,Logistik & Gudang,Excavator,2,2860513994,5721027988,Lost (Gagal),0
TRX-22882,2021-09-11,Sumatera,Pertambangan,Excavator,1,2580084597,2580084597,Won (Berhasil),2580084597
TRX-21745,2021-10-25,Sumatera,Perkebunan,Tractor Agrikultur,5,1201123153,6005615765,Won (Berhasil),6005615765
TRX-20602,2023-01-01,Jawa,Manufaktur,Forklift,1,533358566,533358566,Lost (Gagal),0
TRX-20471,2022-10-31,Sulawesi,Konstruksi,Excavator,1,1512503351,1512503351,Won (Berhasil),1512503351
TRX-22443,2023-04-01,Sulawesi,Perkebunan,Forklift,1,435911563,435911563,Won (Berhasil),435911563
TRX-20962,2023-05-03,Kalimantan,Konstruksi,Forklift,1,449837507,449837507,Lost (Gagal),0
TRX-22517,2022-07-01,Kalimantan,Pertambangan,Tractor Agrikultur,1,1043094261,1043094261,Won (Berhasil),1043094261
TRX-20567,2023-07-25,Jawa,Perkebunan,Forklift,4,499389631,1997558524,In Progress,0
TRX-22271,2021-02-24,Papua,Logistik & Gudang,Forklift,1,508407223,508407223,In Progress,0
TRX-22387,2021-04-13,Papua,Perkebunan,Forklift,3,296529845,889589535,Lost (Gagal),0
TRX-21833,2023-08-16,Kalimantan,Manufaktur,Genset (Generator Set),2,336717830,673435660,Lost (Gagal),0
TRX-21586,2021-09-06,Kalimantan,Perkebunan,Forklift,5,509474139,2547370695,Won (Berhasil),2547370695
TRX-21601,2023-02-09,Sulawesi,Konstruksi,Tractor Agrikultur,3,1316904342,3950713026,Won (Berhasil),3950713026
TRX-20324,2021-02-07,Sulawesi,Pertambangan,Tractor Agrikultur,1,1315497303,1315497303,Won (Berhasil),1315497303
TRX-21064,2023-07-17,Sumatera,Perkebunan,Tractor Agrikultur,4,1177996254,4711985016,Won (Berhasil),4711985016
TRX-22940,2021-03-23,Jawa,Manufaktur,Tractor Agrikultur,2,1239700197,2479400394,Won (Berhasil),2479400394
TRX-20680,2021-10-03,Sulawesi,Konstruksi,Forklift,4,458626675,1834506700,Lost (Gagal),0
TRX-20485,2021-04-02,Papua,Konstruksi,Forklift,2,567391488,1134782976,Won (Berhasil),1134782976
TRX-22254,2023-05-11,Sulawesi,Konstruksi,Forklift,3,222620597,667861791,Won (Berhasil),667861791
TRX-22131,2021-10-17,Jawa,Konstruksi,Forklift,5,229831683,1149158415,In Progress,0
TRX-20678,2023-06-18,Jawa,Pertambangan,Excavator,1,1665447526,1665447526,Won (Berhasil),1665447526
TRX-21616,2022-04-06,Jawa,Pertambangan,Tractor Agrikultur,3,1379130950,4137392850,Won (Berhasil),4137392850
TRX-21711,2022-10-09,Kalimantan,Pertambangan,Excavator,1,2751354059,2751354059,Won (Berhasil),2751354059
TRX-20239,2021-01-11,Jawa,Manufaktur,Genset (Generator Set),4,285785642,1143142568,Lost (Gagal),0
TRX-22689,2022-10-14,Jawa,Perkebunan,Excavator,2,2606080093,5212160186,Won (Berhasil),5212160186
TRX-22186,2021-02-24,Papua,Pertambangan,Forklift,4,451672358,1806689432,Lost (Gagal),0
TRX-22775,2021-08-04,Sulawesi,Konstruksi,Tractor Agrikultur,3,1353994580,4061983740,Won (Berhasil),4061983740
TRX-22476,2021-01-12,Jawa,Perkebunan,Excavator,2,2347227470,4694454940,Won (Berhasil),4694454940
TRX-21860,2022-10-21,Sulawesi,Manufaktur,Forklift,2,527244522,1054489044,Lost (Gagal),0
TRX-20900,2022-03-17,Jawa,Logistik & Gudang,Excavator,1,2780997725,2780997725,Won (Berhasil),2780997725
TRX-21174,2021-04-06,Papua,Konstruksi,Forklift,4,592582503,2370330012,In Progress,0
TRX-20881,2023-08-25,Papua,Pertambangan,Forklift,3,305544655,916633965,Lost (Gagal),0
TRX-21061,2022-07-19,Jawa,Perkebunan,Excavator,2,2572909989,5145819978,Lost (Gagal),0
TRX-22813,2022-03-12,Sulawesi,Pertambangan,Excavator,1,1952591591,1952591591,Won (Berhasil),1952591591
TRX-20411,2021-01-12,Sumatera,Perkebunan,Forklift,4,202653569,810614276,Won (Berhasil),810614276
TRX-21133,2021-01-04,Kalimantan,Perkebunan,Excavator,2,2617765181,5235530362,In Progress,0
TRX-20605,2021-04-23,Sumatera,Konstruksi,Genset (Generator Set),4,109079276,436317104,Lost (Gagal),0
TRX-21689,2022-05-05,Sumatera,Logistik & Gudang,Tractor Agrikultur,4,1013350429,4053401716,Won (Berhasil),4053401716
TRX-22425,2021-10-04,Sumatera,Konstruksi,Tractor Agrikultur,3,828507485,2485522455,Won (Berhasil),2485522455
TRX-22472,2021-12-27,Sulawesi,Perkebunan,Genset (Generator Set),3,343772223,1031316669,Lost (Gagal),0
TRX-22225,2021-07-15,Papua,Pertambangan,Genset (Generator Set),4,323795302,1295181208,Won (Berhasil),1295181208
TRX-20610,2023-12-24,Sulawesi,Konstruksi,Excavator,2,2006149642,4012299284,Lost (Gagal),0
TRX-20621,2023-02-22,Jawa,Pertambangan,Excavator,2,1525984648,3051969296,Won (Berhasil),3051969296
TRX-22656,2021-02-26,Kalimantan,Pertambangan,Forklift,1,557861495,557861495,Won (Berhasil),557861495
TRX-20535,2021-04-06,Sulawesi,Logistik & Gudang,Genset (Generator Set),2,249475563,498951126,Won (Berhasil),498951126
TRX-22990,2023-07-04,Kalimantan,Pertambangan,Forklift,3,206232214,618696642,Lost (Gagal),0
TRX-21650,2021-06-23,Jawa,Manufaktur,Forklift,4,376340606,1505362424,Won (Berhasil),1505362424
TRX-20414,2021-06-18,Kalimantan,Pertambangan,Excavator,1,2949886719,2949886719,Won (Berhasil),2949886719
TRX-20772,2021-04-15,Sumatera,Perkebunan,Genset (Generator Set),5,373110253,1865551265,Won (Berhasil),1865551265
TRX-20564,2023-10-24,Jawa,Manufaktur,Genset (Generator Set),1,113503149,113503149,Lost (Gagal),0
TRX-20532,2021-05-11,Papua,Pertambangan,Forklift,1,396476147,396476147,Won (Berhasil),396476147
TRX-22512,2021-08-25,Sulawesi,Perkebunan,Forklift,3,553991686,1661975058,Won (Berhasil),1661975058
TRX-20108,2023-01-22,Sulawesi,Konstruksi,Forklift,5,494519816,2472599080,Won (Berhasil),2472599080
TRX-22711,2021-01-24,Jawa,Perkebunan,Forklift,5,201538909,1007694545,Won (Berhasil),1007694545
TRX-22509,2023-09-06,Kalimantan,Konstruksi,Tractor Agrikultur,1,1449820318,1449820318,Won (Berhasil),1449820318
TRX-20479,2021-07-29,Sulawesi,Logistik & Gudang,Tractor Agrikultur,5,806207673,4031038365,Lost (Gagal),0
TRX-21784,2022-06-22,Papua,Pertambangan,Genset (Generator Set),3,348681059,1046043177,Lost (Gagal),0
TRX-20318,2021-02-06,Sulawesi,Manufaktur,Genset (Generator Set),1,405530642,405530642,Won (Berhasil),405530642
TRX-21094,2022-03-15,Sulawesi,Manufaktur,Tractor Agrikultur,2,893128058,1786256116,Won (Berhasil),1786256116
TRX-22721,2021-05-01,Sumatera,Pertambangan,Excavator,2,2629212941,5258425882,Lost (Gagal),0
TRX-22609,2023-02-11,Sulawesi,Pertambangan,Excavator,1,2030777543,2030777543,Won (Berhasil),2030777543
TRX-21244,2022-03-30,Sumatera,Perkebunan,Excavator,1,2374313324,2374313324,Won (Berhasil),2374313324
TRX-21829,2022-10-19,Sumatera,Pertambangan,Forklift,4,296073034,1184292136,Won (Berhasil),1184292136
TRX-20402,2023-04-21,Papua,Manufaktur,Genset (Generator Set),5,429688476,2148442380,Won (Berhasil),2148442380
TRX-21474,2021-09-26,Papua,Perkebunan,Tractor Agrikultur,3,1347622055,4042866165,Lost (Gagal),0
TRX-20805,2022-09-21,Sulawesi,Konstruksi,Forklift,1,472789153,472789153,Lost (Gagal),0
TRX-21960,2021-11-10,Sulawesi,Perkebunan,Forklift,2,408321223,816642446,Lost (Gagal),0
TRX-22410,2021-12-10,Sulawesi,Perkebunan,Genset (Generator Set),5,145891677,729458385,Lost (Gagal),0
TRX-22457,2023-05-30,Sulawesi,Logistik & Gudang,Excavator,2,1774989694,3549979388,Won (Berhasil),3549979388
TRX-21729,2023-12-13,Papua,Konstruksi,Excavator,2,2932802804,5865605608,Won (Berhasil),5865605608
TRX-20387,2021-04-19,Papua,Pertambangan,Excavator,2,2430958982,4861917964,Won (Berhasil),4861917964
TRX-20874,2023-11-28,Sulawesi,Logistik & Gudang,Forklift,5,565741169,2828705845,Won (Berhasil),2828705845
